t_center,regime,regime_name,offline_static_f1,offline_periodic_f1,online_adaptive_f1,config
18515,2,R2 scale-out,0.73224043715847,0.9774436090225563,0.9629629629629629,C4
18765,2,R2 scale-out,0.24324324324324326,0.9473684210526315,1.0,C4
19015,2,R2 scale-out,0.4247787610619469,1.0,1.0,C4
19265,2,R2 scale-out,0.6666666666666666,0.968421052631579,0.9896907216494846,C4
19515,2,R2 scale-out,0.7722772277227723,0.9803921568627451,0.9806451612903225,C4
19765,2,R2 scale-out,0.5815602836879432,0.975,0.975,C4
20015,2,R2 scale-out,0.0,0.0,0.0,C4
20265,2,R2 scale-out,0.7100591715976331,0.9833333333333333,0.9743589743589743,C4
20515,2,R2 scale-out,0.7700534759358288,1.0,1.0,C4
20765,2,R2 scale-out,0.6050420168067226,0.9859154929577465,0.9859154929577465,C4
21015,2,R2 scale-out,0.0,0.0,0.0,C4
21265,2,R2 scale-out,0.6153846153846154,0.9863013698630136,1.0,C4
21515,2,R2 scale-out,0.0,0.0,0.0,C4
21765,2,R2 scale-out,0.7142857142857143,0.9846153846153847,0.9682539682539683,C4
22015,2,R2 scale-out,0.3917525773195876,1.0,1.0,C4
22265,2,R2 scale-out,0.7100591715976331,0.9915966386554622,0.9830508474576272,C4
22515,2,R2 scale-out,0.20253164556962025,0.9411764705882353,1.0,C4
22765,2,R2 scale-out,0.6299212598425197,1.0,0.9743589743589743,C4
23015,2,R2 scale-out,0.8115942028985508,0.9879518072289156,0.9879518072289156,C4
23265,2,R2 scale-out,0.375,0.9523809523809523,0.95,C4
23515,2,R2 scale-out,0.5714285714285714,0.975,0.9873417721518988,C4
23765,2,R2 scale-out,0.7461139896373057,0.993006993006993,0.9861111111111112,C4
24015,2,R2 scale-out,0.0,0.0,0.0,C4
24265,2,R2 scale-out,0.0,0.0,0.0,C4
24515,2,R2 scale-out,0.75,0.9848484848484849,0.9767441860465116,C4
24765,2,R2 scale-out,0.5714285714285714,0.9836065573770492,1.0,C4
25015,2,R2 scale-out,0.0,0.0,0.0,C4
25265,2,R2 scale-out,0.7378640776699029,0.9801324503311258,0.9659863945578231,C4
25515,2,R2 scale-out,0.5079365079365079,0.9846153846153847,1.0,C4
25765,2,R2 scale-out,0.54,1.0,0.9811320754716981,C4
26015,3,R3 combined load,0.40714285714285714,0.5333333333333333,0.9655172413793104,C4
26265,3,R3 combined load,0.39087947882736157,0.928,0.9473684210526315,C4
26515,3,R3 combined load,0.39344262295081966,0.944,0.9747899159663865,C4
26765,3,R3 combined load,0.2608695652173913,0.9459459459459459,0.9459459459459459,C4
27015,3,R3 combined load,0.3219178082191781,0.9894736842105263,0.989247311827957,C4
27265,3,R3 combined load,0.33447098976109213,0.96,0.98989898989899,C4
27515,3,R3 combined load,0.17712177121771217,0.9795918367346939,0.9787234042553191,C4
27765,3,R3 combined load,0.4394904458598726,0.9784172661870504,0.9701492537313433,C4
28015,3,R3 combined load,0.41935483870967744,0.9923664122137404,0.9767441860465116,C4
28265,3,R3 combined load,0.4430379746835443,0.9859154929577465,0.9705882352941176,C4
28515,3,R3 combined load,0.5909090909090909,0.9855072463768116,0.975609756097561,C4
28765,3,R3 combined load,0.20363636363636364,0.9491525423728814,0.9333333333333333,C4
29015,3,R3 combined load,0.0,0.0,0.0,C4
29265,3,R3 combined load,0.2926829268292683,1.0,0.9761904761904762,C4
29515,3,R3 combined load,0.5106382978723404,0.9764705882352941,0.9818181818181818,C4
29765,3,R3 combined load,0.45768025078369906,0.9790209790209791,0.9655172413793104,C4
30015,3,R3 combined load,0.432258064516129,0.9924812030075187,0.9924812030075187,C4
30265,3,R3 combined load,0.1647940074906367,0.9777777777777777,0.9777777777777777,C4
30515,3,R3 combined load,0.0,0.0,0.0,C4
30765,3,R3 combined load,0.0,0.0,0.0,C4
31015,3,R3 combined load,0.18045112781954886,0.9795918367346939,0.9583333333333334,C4
31265,3,R3 combined load,0.125,0.9375,0.9375,C4
31515,3,R3 combined load,0.4358974358974359,0.9925925925925926,0.9701492537313433,C4
31765,3,R3 combined load,0.14615384615384616,1.0,0.9743589743589743,C4
32015,3,R3 combined load,0.3708609271523179,0.9821428571428571,0.9724770642201835,C4
32265,3,R3 combined load,0.2896551724137931,1.0,0.9882352941176471,C4
32515,3,R3 combined load,0.6136363636363636,0.9953488372093023,0.9811320754716981,C4
32765,3,R3 combined load,0.4117647058823529,0.992,0.959349593495935,C4
33015,3,R3 combined load,0.16091954022988506,1.0,0.9767441860465116,C4
33265,3,R3 combined load,0.2271062271062271,1.0,0.967741935483871,C4
33515,3,R3 combined load,0.49230769230769234,0.9808917197452229,0.961038961038961,C4
33765,3,R3 combined load,0.1791044776119403,1.0,0.9387755102040817,C4
34015,3,R3 combined load,0.29473684210526313,1.0,1.0,C4
34265,3,R3 combined load,0.5325443786982249,0.9830508474576272,0.9830508474576272,C4
34475,3,R3 combined load,0.36,0.9859154929577465,0.9859154929577465,C4
